"League","Year","blueTeamTag","redTeamTag","min_5","min_10","min_15","min_20","min_25","min_30","min_37"
"NALCS","2016","CLG","NRG","-94","-1119","-1058","-2295","-1682","-1452","110"
"NALCS","2016","CLG","NRG","-66","-1156","-962","2261","7915","",""
"NALCS","2016","CLG","NRG","1706","1193","641","2712","4075","",""
"NALCS","2016","CLG","NRG","2244","3563","7160","10676","16675","",""
"NALCS","2016","CLG","NV","-412","-216","597","-1938","-5937","-9304",""
"NALCS","2016","CLG","NV","-196","592","-1075","1116","4387","4171","-1349"
"NALCS","2016","CLG","NV","-36","-836","-1768","-4782","-3448","-3450","-1133"
"NALCS","2016","CLG","P1","147","525","392","2108","1124","350","817"
"NALCS","2016","CLG","P1","223","-479","403","964","416","-2271","-3210"
"NALCS","2016","CLG","P1","421","1210","4862","5223","13505","",""
"NALCS","2016","CLG","REN","-143","329","328","-898","641","1423","6445"
"NALCS","2016","CLG","TIP","-549","-559","4726","8332","13193","",""
"NALCS","2016","CLG","TL","-125","91","-155","-837","-4113","-5567","-10246"
"NALCS","2016","CLG","TL","-80","546","1942","7603","12378","",""
"NALCS","2016","CLG","TL","-9","41","-1301","-2980","-3038","-3914","-8102"
"NALCS","2016","CLG","TL","28","-235","-732","-435","-88","420",""
"NALCS","2016","CLG","TL","46","1457","2358","3020","6052","5657",""
"NALCS","2016","CLG","TL","109","-581","-829","1121","-494","-1538","-1018"
"NALCS","2016","CLG","TL","130","442","2535","2145","1492","-1556","5162"
"NALCS","2016","CLG","TL","174","-70","-1740","-3967","-4722","-8009",""
"NALCS","2016","CLG","TL","307","-600","-695","-2603","-3433","-5023",""
"NALCS","2016","CLG","TL","854","1106","2038","2698","4531","9930",""
"NALCS","2016","CLG","TL","983","1955","3362","8020","12242","",""
"NALCS","2016","CLG","TSM","-739","-973","-1325","-2254","-3495","1227","910"
"NALCS","2016","CLG","TSM","-58","-497","-221","-955","153","-987","-4105"
"NALCS","2016","CLG","TSM","8","-1372","-1490","-5966","-10026","",""
"NALCS","2016","CLG","TSM","32","600","-215","-5518","-8873","",""
"NALCS","2016","CLG","TSM","33","-753","-587","1809","290","-3575","-3672"
"NALCS","2016","CLG","TSM","131","500","1896","3591","5436","6480","7683"
"NALCS","2016","CLG","TSM","703","2078","2714","1063","2141","1044","2666"
"NALCS","2016","DIG","C9","-597","-663","-1801","-2560","-2251","-3923",""
"NALCS","2016","DIG","CLG","364","1120","966","2619","1888","5212",""
"NALCS","2016","DIG","FOX","-232","-138","766","1145","-140","-2463","-1403"
"NALCS","2016","DIG","IMT","58","732","3202","3200","3984","3535","8489"
"NALCS","2016","DIG","NRG","-131","-11","1227","1695","-1660","-5068","-6531"
"NALCS","2016","DIG","REN","-203","381","-1553","-918","-939","185","-2127"
"NALCS","2016","DIG","TIP","310","-127","762","1980","334","1208","48"
"NALCS","2016","DIG","TL","58","-458","860","603","-2461","-6213",""
"NALCS","2016","DIG","TSM","-104","-564","-1561","-3874","-1502","3687","7130"
"NALCS","2016","FOX","APX","-404","176","-1399","-1450","-2606","-4900","-8303"
"NALCS","2016","FOX","APX","-312","-2800","-2790","-3806","-4641","-8413","-10438"
"NALCS","2016","FOX","APX","157","-1923","-2823","-4354","-7113","-8535","-6291"
"NALCS","2016","FOX","C9","-523","-1293","-3608","-6796","-10673","-9275",""
"NALCS","2016","FOX","C9","-523","-316","-1024","-1648","404","3764",""
"NALCS","2016","FOX","C9","-358","-2109","-3094","-4686","-3970","",""
"NALCS","2016","FOX","C9","-264","-2585","-3826","-4917","-10076","",""
"NALCS","2016","FOX","CLG","-272","-1852","-1826","-3249","-5589","",""
"NALCS","2016","FOX","CLG","5","-634","1347","1671","2212","52","-312"
"NALCS","2016","FOX","CLG","46","483","-418","-315","-6185","-7873","-9265"
"NALCS","2016","FOX","DIG","194","-950","-1579","-2186","-3678","-3644","-1139"
"NALCS","2016","FOX","IMT","-1149","-5772","-9503","-14768","","",""
"NALCS","2016","FOX","IMT","-719","-3201","-5686","-14607","","",""
"NALCS","2016","FOX","IMT","-86","259","-2490","-4350","-5633","-5563",""
"NALCS","2016","FOX","NRG","-501","-1302","-1449","-1564","-3579","-5723",""
"NALCS","2016","FOX","NRG","-174","-533","-1832","-3660","-3030","-1819","-6381"
"NALCS","2016","FOX","NRG","-114","267","559","4394","6821","5991",""
"NALCS","2016","FOX","NV","-22","567","175","-1001","-2072","-5167","-7458"
"NALCS","2016","FOX","NV","136","269","571","30","114","328","223"
"NALCS","2016","FOX","NV","138","2057","701","1762","-633","-5843",""
"NALCS","2016","FOX","P1","-232","-879","-380","-514","-1462","-6718","-7410"
"NALCS","2016","FOX","P1","51","-471","-1122","-572","573","-3315","-2997"
"NALCS","2016","FOX","REN","-45","858","1121","2963","2743","6680",""
"NALCS","2016","FOX","TIP","-803","1383","811","2293","5899","7029","10477"
"NALCS","2016","FOX","TL","-56","-191","593","1125","2587","3275",""
"NALCS","2016","FOX","TL","-18","-1539","-866","297","-947","-3914","-4904"
"NALCS","2016","FOX","TL","43","1470","2680","4675","7714","9401","12448"
"NALCS","2016","FOX","TSM","-253","239","-1136","-150","-320","-735","-4522"
"NALCS","2016","FOX","TSM","-168","-607","-3163","-3985","-7395","-8241",""
"NALCS","2016","FOX","TSM","38","-1158","-2020","-3835","-8499","-10297",""
"NALCS","2016","IMT","APX","10","1226","2311","3030","4306","",""
"NALCS","2016","IMT","APX","1524","3396","5975","11550","","",""
"NALCS","2016","IMT","C9","-378","76","475","-230","-1886","-4778","-3981"
"NALCS","2016","IMT","C9","-39","-403","-440","-490","2530","6867",""
"NALCS","2016","IMT","C9","47","-25","-181","-2799","-4941","-8153",""
"NALCS","2016","IMT","C9","52","-653","-949","-1152","2678","7227",""
"NALCS","2016","IMT","C9","54","17","-1321","-1328","-1667","-4032","-9116"
"NALCS","2016","IMT","C9","203","757","2749","2932","5805","14603",""
"NALCS","2016","IMT","C9","325","115","141","-1146","-5265","-4685","-8829"
"NALCS","2016","IMT","C9","590","2439","3270","4027","5851","15443",""
"NALCS","2016","IMT","CLG","-262","867","589","2811","10253","",""
"NALCS","2016","IMT","CLG","15","-1567","-157","-1264","-735","-862","218"
"NALCS","2016","IMT","CLG","212","1288","1145","4662","3734","8648",""
"NALCS","2016","IMT","CLG","254","-843","-1733","-4068","-4359","-6043","-13517"
"NALCS","2016","IMT","CLG","267","-593","-534","-1712","-2222","3539",""
"NALCS","2016","IMT","CLG","663","533","50","4729","8965","12293",""
"NALCS","2016","IMT","DIG","102","561","2429","6160","11987","",""
"NALCS","2016","IMT","FOX","-527","553","1230","4998","6550","",""
"NALCS","2016","IMT","FOX","-502","-2146","-2513","-2952","-1968","-426","2250"
"NALCS","2016","IMT","FOX","17","333","494","6911","9449","",""
"NALCS","2016","IMT","NRG","-421","-1300","-1682","-546","4305","9388",""
"NALCS","2016","IMT","NRG","-99","540","2441","5960","4538","6312",""
"NALCS","2016","IMT","NRG","-32","763","813","1656","1650","6545","11092"
"NALCS","2016","IMT","NV","-356","-707","789","2000","3372","1364","-4966"
"NALCS","2016","IMT","NV","219","568","-308","-201","2170","5603",""
"NALCS","2016","IMT","P1","-182","-299","161","-1067","-69","2161",""
"NALCS","2016","IMT","P1","309","628","3959","7392","10200","",""
"NALCS","2016","IMT","REN","850","1445","2658","3412","5016","13584",""
"NALCS","2016","IMT","TIP","461","2759","8121","","","",""
"NALCS","2016","IMT","TL","-150","331","2104","6298","9026","",""
"NALCS","2016","IMT","TL","-38","-883","-1880","-1286","-77","-1449",""
"NALCS","2016","IMT","TL","-36","-381","1129","481","5880","4978",""
"NALCS","2016","IMT","TL","313","787","1240","8282","","",""
"NALCS","2016","IMT","TL","882","1398","1991","2586","3891","6243",""
"NALCS","2016","IMT","TSM","-600","-230","2714","5533","9914","",""
"NALCS","2016","IMT","TSM","-151","-289","1024","1469","5746","",""
"NALCS","2016","IMT","TSM","-99","824","250","380","6154","5184","-853"
"NALCS","2016","IMT","TSM","164","24","-690","-2048","-1611","-1211","-833"
"NALCS","2016","IMT","TSM","310","1392","2670","1358","639","454","-4641"
"NALCS","2016","NRG","APX","-293","-610","-601","-2217","-3414","-4698","-11574"
"NALCS","2016","NRG","APX","-187","-729","-516","-2256","-2938","-2977","-9412"
"NALCS","2016","NRG","C9","-644","-1226","-622","-1814","-3780","-3861",""
"NALCS","2016","NRG","C9","-372","-1882","-2958","-8409","-4970","-4142","-9782"
"NALCS","2016","NRG","C9","-150","67","-563","-2113","-4336","-7863",""
"NALCS","2016","NRG","CLG","-373","-1167","-144","-810","-1597","-3851","-702"
"NALCS","2016","NRG","CLG","-76","590","-786","-3469","-10036","",""
"NALCS","2016","NRG","CLG","9","219","-286","-1247","-286","-574",""
"NALCS","2016","NRG","DIG","213","1278","2091","2248","3189","",""
"NALCS","2016","NRG","FOX","-277","1123","-862","-790","1045","1074","1856"
"NALCS","2016","NRG","FOX","-143","394","767","679","287","-269","-1422"
"NALCS","2016","NRG","IMT","-99","-1528","-2430","-5272","-6318","-10771",""
"NALCS","2016","NRG","IMT","18","-625","230","1362","-3317","-10438",""
"NALCS","2016","NRG","IMT","90","476","-1907","-3571","-5146","-9060",""
"NALCS","2016","NRG","IMT","200","-460","1105","-16","325","996","3586"
"NALCS","2016","NRG","NV","698","1025","1270","-163","-940","-1699","-7807"
"NALCS","2016","NRG","NV","1051","1833","2023","4936","13081","",""
"NALCS","2016","NRG","P1","-5","-1155","653","153","323","3041","4643"
"NALCS","2016","NRG","P1","37","944","1202","751","-1740","62","6562"
"NALCS","2016","NRG","P1","273","1865","2666","4610","5584","7356","8402"
"NALCS","2016","NRG","REN","-1738","-1091","-1455","-2314","-1427","531",""
"NALCS","2016","NRG","TIP","-168","-763","328","627","75","-791","5167"
"NALCS","2016","NRG","TL","-123","-86","-585","-363","-2618","",""
"NALCS","2016","NRG","TL","-27","-2148","-4010","-5729","-4983","-10699",""
"NALCS","2016","NRG","TL","120","-1573","-2249","-1621","-952","1023",""
"NALCS","2016","NRG","TL","206","335","-361","1085","6859","10256",""
"NALCS","2016","NRG","TSM","-332","-53","-815","-483","6007","6835",""
"NALCS","2016","NRG","TSM","-135","-2163","-4643","-5383","-6151","-5374",""
"NALCS","2016","NRG","TSM","-118","-1561","1449","6472","9669","",""
"NALCS","2016","NV","APX","-22","-575","228","-1549","10","326","-5797"
"NALCS","2016","NV","APX","115","-341","-1256","-271","-2384","-5634",""
"NALCS","2016","NV","APX","328","462","920","590","4485","",""
"NALCS","2016","NV","C9","-278","-1125","-750","-1129","-2887","-8973","-11756"
"NALCS","2016","NV","C9","224","-109","-108","1824","4188","4952","2439"
"NALCS","2016","NV","C9","495","273","-3698","-7478","-9384","",""
"NALCS","2016","NV","C9","672","1296","1347","1199","2409","-2098","-2166"
"NALCS","2016","NV","CLG","-226","-1259","-892","0","1364","8311",""
"NALCS","2016","NV","CLG","-33","-623","5","1720","1336","-400","2484"
"NALCS","2016","NV","FOX","48","675","140","1268","3588","6356","9645"
"NALCS","2016","NV","FOX","126","-89","5304","6159","7774","4748",""
"NALCS","2016","NV","IMT","-290","342","-1143","-2176","-6901","-3344","-723"
"NALCS","2016","NV","IMT","187","835","536","-1561","-1878","-10278",""
"NALCS","2016","NV","NRG","5","-907","-974","1927","2056","3365","5031"
"NALCS","2016","NV","NRG","224","1167","2698","4730","7093","10510",""
"NALCS","2016","NV","NRG","231","104","625","1697","2747","4851","8304"
"NALCS","2016","NV","P1","-127","-217","-119","-4540","-5395","-8043","-10631"
"NALCS","2016","NV","P1","477","608","1119","1756","2576","1561","6047"
"NALCS","2016","NV","TL","-1278","-1371","-968","-2142","-4855","-7367",""
"NALCS","2016","NV","TL","-173","206","597","483","-148","-707","68"
"NALCS","2016","NV","TL","879","1363","5477","8993","12266","",""
"NALCS","2016","NV","TSM","-291","-428","-2972","-4227","-4096","-3522",""
"NALCS","2016","NV","TSM","-69","-3204","-4281","-7615","-9726","-13476",""
"NALCS","2016","P1","APX","-388","-1594","-2132","-4898","-4674","-3956","-3090"
"NALCS","2016","P1","APX","-157","-862","-1036","-1970","-1851","-3103","-2243"
"NALCS","2016","P1","APX","-139","-1750","-1355","-2319","-7176","-15735",""
"NALCS","2016","P1","C9","-1001","-1017","-2888","-6558","-8499","-8914",""
"NALCS","2016","P1","C9","-99","-510","-2450","-4267","-4954","-11091",""
"NALCS","2016","P1","C9","158","-248","-220","-664","-7126","",""
"NALCS","2016","P1","CLG","-12","-632","-1090","-104","-6719","",""
"NALCS","2016","P1","CLG","42","-541","-515","-1491","-5097","-10812",""
"NALCS","2016","P1","FOX","-801","95","-1255","-752","-992","-2232","-6340"
"NALCS","2016","P1","FOX","-694","238","567","1843","1436","2650",""
"NALCS","2016","P1","FOX","114","-782","208","-279","-594","-2577","-6908"
"NALCS","2016","P1","IMT","71","-236","-1934","-5084","-6295","",""
"NALCS","2016","P1","IMT","97","-336","-2600","-5829","-14368","",""
"NALCS","2016","P1","IMT","691","1196","2967","1663","3617","3490","10074"
"NALCS","2016","P1","NRG","-75","483","-1363","-3647","-7779","-9960","-11284"
"NALCS","2016","P1","NRG","-24","-368","1091","1455","4328","7345","10348"
"NALCS","2016","P1","NRG","37","-153","1024","3048","4285","6298",""
"NALCS","2016","P1","NV","-999","-827","-519","-2545","-1750","",""
"NALCS","2016","P1","NV","70","-1180","-1406","-2168","-680","-1053","-2033"
"NALCS","2016","P1","NV","473","673","-302","-575","-1705","-619","-444"
"NALCS","2016","P1","TL","-124","-3466","-2758","-7465","-11832","",""
"NALCS","2016","P1","TL","-76","-175","1123","3004","1849","937","-3144"
"NALCS","2016","P1","TSM","7","511","-1109","-921","-1725","-5865",""
"NALCS","2016","P1","TSM","642","-74","858","-2279","1707","",""
"NALCS","2016","REN","C9","73","306","1433","4666","4925","3619","2625"
"NALCS","2016","REN","CLG","-42","-98","1871","-2195","-3174","-8324",""
"NALCS","2016","REN","DIG","136","117","3262","2497","1973","4347","-1092"
"NALCS","2016","REN","FOX","993","540","511","525","1686","597","1871"
"NALCS","2016","REN","IMT","-103","162","-814","91","-1937","-7252",""
"NALCS","2016","REN","NRG","80","212","492","-9","-283","-2297",""
"NALCS","2016","REN","TIP","-123","-1701","-570","426","1001","173","-3399"
"NALCS","2016","REN","TL","163","1034","1735","3205","3943","4293","6045"
"NALCS","2016","REN","TSM","161","885","2167","4168","1384","1702","-3231"
"NALCS","2016","TIP","C9","-379","-1286","-1277","81","615","6519",""
"NALCS","2016","TIP","CLG","63","-906","-4786","-6159","","",""
"NALCS","2016","TIP","DIG","-137","-519","999","-331","-942","",""
"NALCS","2016","TIP","FOX","701","111","86","-2777","-2529","-8389",""
"NALCS","2016","TIP","IMT","-222","-434","-2488","-3059","-7522","-14921",""
"NALCS","2016","TIP","NRG","-178","761","1382","1872","2351","7854","10785"
"NALCS","2016","TIP","REN","-411","-148","-1360","-1436","-5421","-6041","-7588"
"NALCS","2016","TIP","REN","-8","219","-1659","-1140","-4631","-5407","-10383"
"NALCS","2016","TIP","TL","-390","-1687","-4160","-5602","-7810","",""
"NALCS","2016","TIP","TSM","-795","-1000","-816","-1087","-4842","-6963",""
"NALCS","2016","TL","APX","-91","-597","-2906","-1282","-1050","3735",""
"NALCS","2016","TL","C9","57","-865","-2877","-6755","-11235","-15228",""
"NALCS","2016","TL","C9","396","3238","4672","4729","8370","11652",""
"NALCS","2016","TL","C9","531","724","-255","592","843","142",""
"NALCS","2016","TL","CLG","-366","-1328","-1631","-2455","-370","-804",""
"NALCS","2016","TL","CLG","-256","-352","-313","-1178","-1370","-5682",""
"NALCS","2016","TL","CLG","23","1361","4634","7896","11890","",""
"NALCS","2016","TL","CLG","163","566","1659","2433","217","-3031",""
"NALCS","2016","TL","CLG","351","1654","3954","6605","7235","",""
"NALCS","2016","TL","CLG","378","-2228","-1360","-3194","-5433","-10235",""
"NALCS","2016","TL","DIG","71","1584","6167","9615","9563","15138",""
"NALCS","2016","TL","FOX","-12","-408","237","4","1360","1720","-11"
"NALCS","2016","TL","FOX","118","1245","3517","6398","7978","",""
"NALCS","2016","TL","FOX","153","-368","575","1226","1293","4693",""
"NALCS","2016","TL","FOX","333","486","-199","1032","1230","4350","4965"
"NALCS","2016","TL","IMT","-616","-1747","-2312","-4715","-5022","-13603",""
"NALCS","2016","TL","IMT","-594","513","-80","-3020","-2114","-8664",""
"NALCS","2016","TL","IMT","-226","-882","-3743","-5246","-11045","",""
"NALCS","2016","TL","IMT","-132","-773","-6917","-11245","-14776","",""
"NALCS","2016","TL","IMT","199","-1856","-700","-3232","-9092","",""
"NALCS","2016","TL","NRG","-1451","-783","1575","3704","3217","4804","9625"
"NALCS","2016","TL","NRG","-249","1392","2514","3473","5988","7705",""
"NALCS","2016","TL","NRG","-36","464","1305","5804","8160","",""
"NALCS","2016","TL","NRG","-21","-139","4186","5580","4985","",""
"NALCS","2016","TL","NRG","146","1123","2189","4136","5103","6081","13998"
"NALCS","2016","TL","NRG","823","1161","3422","7952","10404","",""
"NALCS","2016","TL","NV","-640","-1113","-1623","-3026","-4740","-3514",""
"NALCS","2016","TL","NV","-119","631","2333","3477","4118","8009","1793"
"NALCS","2016","TL","NV","296","1047","2862","613","794","-3946",""
"NALCS","2016","TL","NV","317","591","695","-399","10","315","497"
"NALCS","2016","TL","P1","-475","-299","-916","-614","251","3622",""
"NALCS","2016","TL","P1","808","679","1098","101","7130","",""
"NALCS","2016","TL","REN","133","2529","4022","6549","9042","8888",""
"NALCS","2016","TL","TIP","345","416","-825","-4346","-782","2037",""
"NALCS","2016","TL","TSM","-1993","-2047","-3775","-5313","-9766","-15471",""
"NALCS","2016","TL","TSM","-268","1489","4031","9179","10847","13202",""
"NALCS","2016","TL","TSM","-97","-1357","-1549","-1721","-4364","-9703",""
"NALCS","2016","TSM","APX","-264","722","729","1895","3196","3399",""
"NALCS","2016","TSM","APX","359","964","1687","3817","4432","6017","6413"
"NALCS","2016","TSM","C9","-578","-965","-207","1671","9158","9747",""
"NALCS","2016","TSM","C9","-64","619","3941","3283","5173","9378",""
"NALCS","2016","TSM","C9","21","-288","-1754","-1760","-1468","-4062","-9167"
"NALCS","2016","TSM","C9","96","-1005","-4238","-5014","-9084","",""
"NALCS","2016","TSM","C9","159","647","3057","4222","6049","9967",""
"NALCS","2016","TSM","C9","351","-13","-1972","-4667","-3983","2526","4296"
"NALCS","2016","TSM","C9","619","-495","2151","2553","3407","7749",""
"NALCS","2016","TSM","CLG","-984","-503","-654","-271","-1977","-3712","-3187"
"NALCS","2016","TSM","CLG","-91","-93","-541","-1123","2257","3009",""
"NALCS","2016","TSM","CLG","-9","323","1918","5643","6622","6935",""
"NALCS","2016","TSM","CLG","137","767","148","4060","4801","",""
"NALCS","2016","TSM","CLG","345","726","232","1171","2771","7501",""
"NALCS","2016","TSM","CLG","355","1470","2911","5719","7284","8548",""
"NALCS","2016","TSM","CLG","398","830","1857","5207","6792","8616","9825"
"NALCS","2016","TSM","DIG","900","1317","1712","7901","14683","",""
"NALCS","2016","TSM","FOX","-69","588","892","312","673","5570","5931"
"NALCS","2016","TSM","FOX","371","12","-433","2382","2446","3123","2777"
"NALCS","2016","TSM","FOX","534","1139","4074","5355","5641","",""
"NALCS","2016","TSM","FOX","537","446","1453","2535","2700","-6720","-1194"
"NALCS","2016","TSM","IMT","-1287","-943","-183","430","327","2741","-2982"
"NALCS","2016","TSM","IMT","-574","-861","-518","697","2794","1584","487"
"NALCS","2016","TSM","IMT","-264","493","2673","1475","7963","",""
"NALCS","2016","TSM","IMT","-120","945","3823","6072","7907","15224",""
"NALCS","2016","TSM","IMT","432","3120","3044","1053","5035","6487",""
"NALCS","2016","TSM","NRG","194","-143","632","4442","9589","5152","-892"
"NALCS","2016","TSM","NRG","374","-69","-1683","-464","4834","11316",""
"NALCS","2016","TSM","NRG","505","-436","643","5384","9259","",""
"NALCS","2016","TSM","NRG","686","1083","2825","5305","12011","",""
"NALCS","2016","TSM","NV","11","353","-299","2823","7806","9906",""
"NALCS","2016","TSM","NV","248","2402","4050","6767","7884","",""
"NALCS","2016","TSM","P1","-881","-1901","-2456","-1635","-4844","-8824",""
"NALCS","2016","TSM","P1","-131","-223","176","3336","6485","",""
"NALCS","2016","TSM","P1","410","2732","5745","7146","11296","",""
"NALCS","2016","TSM","REN","132","-315","-1846","-3345","-3406","-9287",""
"NALCS","2016","TSM","TIP","50","43","831","1859","3101","8156",""
"NALCS","2016","TSM","TL","-629","-977","16","2226","5331","3733","9345"
"NALCS","2016","TSM","TL","141","820","4818","7216","8790","14537",""
"NALCS","2016","TSM","TL","258","279","621","433","-585","-4346","-5755"
"NALCS","2017","C9","CLG","-416","-531","-2100","-3310","-1995","4115","1964"
"NALCS","2017","C9","CLG","-102","-556","-426","-468","443","2744",""
"NALCS","2017","C9","CLG","40","-7","439","3270","2520","5684","11032"
"NALCS","2017","C9","CLG","44","1864","1096","960","475","-506","-7337"
"NALCS","2017","C9","CLG","167","63","1106","3527","4680","3941","7703"
"NALCS","2017","C9","CLG","256","-92","-359","813","2059","-1951",""
"NALCS","2017","C9","CLG","430","1253","2395","1856","7754","6020",""
"NALCS","2017","C9","CLG","524","635","369","1589","6134","7105",""
"NALCS","2017","C9","DIG","-1216","-1884","-2737","-2704","-2550","-3477","-9610"
"NALCS","2017","C9","DIG","-196","-660","-1046","230","-1421","-1414",""
"NALCS","2017","C9","DIG","-131","-151","4231","3343","8300","",""
"NALCS","2017","C9","DIG","-22","-1453","-901","-1008","-782","6564","8170"
"NALCS","2017","C9","DIG","110","-2884","-2833","-5075","-4236","-3182","3729"
"NALCS","2017","C9","DIG","263","1113","2251","1819","-487","-3561","-4960"
"NALCS","2017","C9","DIG","547","1143","3952","5050","6617","7401","13948"
"NALCS","2017","C9","FLY","-509","-1080","258","-32","3875","9998",""
"NALCS","2017","C9","FLY","-149","591","1921","2466","2058","5150","5308"
"NALCS","2017","C9","FLY","-26","-37","1090","3248","5027","4545",""
"NALCS","2017","C9","FLY","-11","73","-1683","-3179","-2939","-7778","-12023"
"NALCS","2017","C9","FOX","-379","-486","394","2373","5069","",""
"NALCS","2017","C9","FOX","-220","283","-1622","-4380","","",""
"NALCS","2017","C9","FOX","-104","-365","595","2053","7372","",""
"NALCS","2017","C9","FOX","214","1037","546","2248","3934","5479","8333"
"NALCS","2017","C9","IMT","-791","-1520","-3308","-8272","-14719","",""
"NALCS","2017","C9","IMT","-260","736","1079","1900","5733","7594","9791"
"NALCS","2017","C9","IMT","-204","-587","-2294","-3081","-3165","-7009",""
"NALCS","2017","C9","IMT","-36","663","66","-442","-151","-6011","-10781"
"NALCS","2017","C9","IMT","43","-211","2439","4124","5696","6484","14669"
"NALCS","2017","C9","IMT","189","590","1533","1686","-2413","-4862","-8171"
"NALCS","2017","C9","NV","-102","-121","-1044","235","1150","-3321",""
"NALCS","2017","C9","NV","-61","-722","-1218","-1661","-2159","-4239",""
"NALCS","2017","C9","NV","-40","274","578","2941","3647","5665","10477"
"NALCS","2017","C9","NV","1088","2025","1479","2927","4839","12386",""
"NALCS","2017","C9","P1","-175","-184","2355","2265","3961","7178",""
"NALCS","2017","C9","P1","41","-12","468","-846","-476","-4325",""
"NALCS","2017","C9","P1","121","-440","4905","8221","6301","4134",""
"NALCS","2017","C9","P1","152","618","951","5324","2683","2750",""
"NALCS","2017","C9","P1","597","1040","2552","3874","11816","",""
"NALCS","2017","C9","P1","793","868","-92","1817","-358","",""
"NALCS","2017","C9","TL","-1208","-2328","-2437","-2218","-2320","-8416","-4567"
"NALCS","2017","C9","TL","-274","-341","-1320","-1786","-2533","-242","6086"
"NALCS","2017","C9","TL","-17","-159","1318","4501","3995","12971",""
"NALCS","2017","C9","TL","65","1995","1126","4223","7764","",""
"NALCS","2017","C9","TL","1053","137","-730","1055","2752","4149",""
"NALCS","2017","C9","TSM","-801","-1945","-1648","-6457","-9112","",""
"NALCS","2017","C9","TSM","-738","-827","102","12","3848","3487","-4513"
"NALCS","2017","C9","TSM","-286","-114","494","-429","-1105","-2032",""
"NALCS","2017","C9","TSM","-223","-652","-1801","-135","2857","1591","3919"
"NALCS","2017","C9","TSM","-154","142","1301","-863","-2501","-6581",""
"NALCS","2017","C9","TSM","-138","624","2373","4915","5396","4439","6184"
"NALCS","2017","C9","TSM","361","202","-962","1241","861","856","977"
"NALCS","2017","C9","TSM","511","513","1646","1161","-3506","-219","-3740"
"NALCS","2017","C9","TSM","826","964","2188","2608","3641","9767",""
"NALCS","2017","CLG","C9","-274","-301","933","1367","371","76","1086"
"NALCS","2017","CLG","C9","-213","-25","88","-974","-365","-2251","3182"
"NALCS","2017","CLG","C9","-201","-959","853","-578","-91","-5530","-3175"
"NALCS","2017","CLG","C9","-174","1975","3349","4754","8758","13013",""
"NALCS","2017","CLG","C9","-125","74","739","614","-1094","-3816","3277"
"NALCS","2017","CLG","C9","142","424","-787","-278","468","5853","2836"
"NALCS","2017","CLG","C9","551","541","-266","-610","-963","3837",""
"NALCS","2017","CLG","C9","1055","1133","2102","2567","3939","5030",""
"NALCS","2017","CLG","DIG","-581","-323","-1885","-2120","-5487","-12426",""
"NALCS","2017","CLG","DIG","206","-469","-1167","-2350","-1640","-1115","-4487"
"NALCS","2017","CLG","DIG","248","39","-639","-4998","-8588","",""
"NALCS","2017","CLG","DIG","357","520","1313","3057","3943","5117","9105"
"NALCS","2017","CLG","DIG","723","1739","2224","4174","6129","7084",""
"NALCS","2017","CLG","FLY","-798","-283","-1171","601","2278","6911","9941"
"NALCS","2017","CLG","FLY","-1","-30","552","442","1722","3613","472"
"NALCS","2017","CLG","FLY","27","-1012","-497","-1887","-5552","-9660",""
"NALCS","2017","CLG","FLY","86","-1332","-1363","-3011","-4467","-7070","-5049"
"NALCS","2017","CLG","FLY","174","396","-373","-533","4159","7271",""
"NALCS","2017","CLG","FLY","240","307","1209","1661","3136","4716","8119"
"NALCS","2017","CLG","FLY","692","-672","51","2912","266","3790",""
"NALCS","2017","CLG","FOX","-567","-1764","-3513","-4280","-7309","-7253","-7948"
"NALCS","2017","CLG","FOX","-47","-1343","-2984","-2584","706","1201","6546"
"NALCS","2017","CLG","FOX","95","-251","-188","427","-3124","-6246","-1678"
"NALCS","2017","CLG","FOX","95","1179","1854","3685","5229","",""
"NALCS","2017","CLG","IMT","-497","-3040","-2357","-4979","-8536","",""
"NALCS","2017","CLG","IMT","-159","-42","-3472","-4375","-6461","-6568",""
"NALCS","2017","CLG","IMT","-98","2147","2839","5469","6058","",""
"NALCS","2017","CLG","IMT","-31","-289","-2308","-554","-20","-841","-711"
"NALCS","2017","CLG","IMT","67","422","-267","-972","-642","",""
"NALCS","2017","CLG","IMT","387","62","-1202","-722","-4368","1167",""
"NALCS","2017","CLG","IMT","741","445","371","-1490","-1970","-2633",""
"NALCS","2017","CLG","NV","-547","-416","-315","-634","1693","3926",""
"NALCS","2017","CLG","NV","-392","-2975","-3953","-6170","-5308","-9169","-17247"
"NALCS","2017","CLG","NV","-347","1440","-952","-5559","-5462","-2407","2257"
"NALCS","2017","CLG","NV","-189","111","739","2523","1949","2689",""
"NALCS","2017","CLG","NV","-136","-31","2210","3786","2220","7115",""
"NALCS","2017","CLG","NV","-86","-1072","-3219","-4383","-6621","-8131","-13117"
"NALCS","2017","CLG","NV","-81","304","675","-527","-3115","-5072","-7340"
"NALCS","2017","CLG","NV","76","1546","1231","4750","4850","708","2361"
"NALCS","2017","CLG","NV","222","-2216","-3406","-5012","-6193","-1070",""
"NALCS","2017","CLG","NV","678","1215","1679","4477","4101","8473",""
"NALCS","2017","CLG","P1","-702","-1898","-3185","-3002","-4700","-7966","-10490"
"NALCS","2017","CLG","P1","-263","-73","-424","2171","2939","4353","-660"
